GeneSymbol	iCAF	mCAF	hsp_tpCAF	IDO_CAF	apCAF	dCAF	Pericyte	tpCAF	vCAF	rCAF
LEPR	281.30079666221564594	78.10378041636101898	161.66310160716969335	163.12882567063306283	271.79478022628268263	803.44510933227991245	83.53925978121968399	316.27866869799430560	117.37633669234537592	118.14058213883602377
LGALS8	248.02236628110799188	265.36148081831368017	281.14497658525715451	283.44932787815412212	328.14416171136616640	222.04488585074676621	133.57935580541195009	296.56750397487030568	267.84526269939777876	245.08636203817857790
LGALS9	293.86470830059539594	260.88790181775129895	744.58621899840170499	300.04565172601360246	280.19038742036622125	84.52984888104963090	138.21739265707489608	153.20700073685625853	97.87276439501489733	121.69194500682421278
LGALSL	123.33378414403983925	513.02117130599378925	86.21164362844362472	319.15199451535033859	161.16663556261607937	78.19767786438326596	133.38688378394746792	108.59386329044986041	653.01640434719922723	218.11117829059526230
LGI2	88.63466948415837976	22.87911283342936386	269.18765019438427544	33.93606622586428756	25.11416423964848121	39.13534705060109786	223.95203602067411452	84.61255936846546888	36.18949894752636709	93.99708739527568468
LGI4	98.23059906590566470	638.22412406004059449	67.10798336621326143	257.61802866005859869	191.13390832137656616	0.00000000000000000	131.85166106698304134	107.81494306324768218	743.48981603604829616	474.71371882716414348
LHFPL2	417.36951856768973812	264.70165133845154060	385.04717948822087692	266.62572430310945037	421.39777073020269427	393.51494451184345280	328.30989608412625103	316.68580777768892176	178.85896879060530296	168.76154533238613453
LIG1	43.43406185882783888	65.06894884179074268	67.43651606205020244	57.71275439022359421	41.86927422440065527	9.14552750098734357	306.78820711953636646	66.94461015554638550	69.47716827392224559	30.70831778052209060
LIMCH1	295.08116299980338226	72.44289235440164987	180.73407513918067480	201.21990492942131823	245.81495111054880454	245.63988966341835862	167.42259579129648728	220.75923359124399781	132.79581962404731144	71.86114730583933863
LIMD2	314.67571661372375047	557.64683324499696937	421.23671971236336731	656.12513545664035064	268.85437081607193477	79.43997756043442848	393.38065257982884759	249.97086236883893662	233.43538203211039672	169.58320566342936786
LIMK1	241.54625365652887581	78.67367891629098153	198.52836612585218745	146.42735745175275497	135.08103651436354653	147.85939005191835349	217.94115683369500402	240.43475734116600506	74.73186452864554497	68.04177972498165161
LIMK2	199.54137504339450970	136.21722094865938857	340.30523543008706611	171.95039180322532957	129.27008843042190733	43.49977469563210519	172.63469465038636486	151.36162235764163597	101.64893868406673505	82.13476401497113955
LIMS2	262.00355837942777271	139.53225341946506433	106.47764334341194115	261.47124679515178514	113.69568451402759024	154.41136749009839946	145.56464559917020551	278.11857084547693830	437.51940643082650695	158.72046870051681822
LIN7A	49.24736780953988813	213.90017923380841580	68.39917588950355309	115.60321626562961228	89.23853124832994865	6.24155873764672542	63.11191389220948622	50.03736664409370860	158.95431728269329597	158.48626858813949525
LIN7C	181.98994510969509975	250.25836362278457159	169.25198504466752070	238.11151056770859213	150.93407191025298175	140.00357709526525696	209.35982321898342207	227.70476804123606485	243.17658460377347751	191.18683102468912693
LINGO1	114.00628245841460284	718.45325953304939048	75.55379264785896964	289.76608579222801154	154.63331813972041573	0.00000000000000000	215.34556640390158577	112.66042403874543254	749.79685547505448540	146.82066468471489884
LIPA	228.07233335826617804	258.79034831024728192	173.30369086014724189	290.30742539977433125	124.22118727043164199	292.60128870479377383	134.69851172191332012	184.43056479979873075	241.19942056896550753	267.85941588243713340
LMBR1L	189.80256825845768276	291.36041235929911863	185.11886326962880389	231.71301189735419257	442.14668120216055058	131.04081262787303785	93.07356164475167759	198.83678880735908479	278.63653111738227608	232.10472630760824586
LMBRD1	264.28608718069619954	297.50367288708400793	241.79378369581712604	262.85379529041017577	355.00274770719499884	324.36713570967276610	133.21790764568490317	356.93397214503471560	280.83894423729611844	286.98632637582073812
LMNB1	29.28414287959154549	50.82432718059893517	37.65286728147586359	84.42794934320015443	42.62355508364090184	10.38160993559032974	381.03999328363062205	34.79005942512964111	43.00477486723575282	27.93977395447349821
LMNB2	121.96543237819010130	134.07392495046963177	105.75878124180795226	114.43889634752342488	77.97140791871147769	80.44725487432830846	499.79251158429883617	101.82951126311418477	129.82607888481871328	111.33962921015957193
LMO7	856.40129001319360214	265.42881965397373278	580.17454821361548056	392.09427338738538538	533.91989183727866930	350.71036311129023488	1133.30444844002772697	561.69972529636766012	244.21876144687786336	65.80030965895208794
LMOD1	406.87894364455877394	697.82759203307773532	287.69559737977834857	583.46664156200824891	371.79670817210438827	61.00039250925622270	467.05430274056857343	362.51536478927386042	1883.20931117177497072	1341.27187462152892294
LNPK	276.58411763321373655	284.52232498605548017	218.92169395802380905	202.95237665829230878	311.95997082762886521	295.54210534399027210	426.72084947310753478	407.73569704217641174	338.73324633141265849	204.54884934088849491
LONP1	202.33269871749993740	214.42062126124420729	153.55572854218286238	192.96116299327565002	377.30933199422963753	155.22866110673689377	177.14651944811535600	475.27001401897484811	225.62820918372364076	185.17536499816839068
LOX	1882.20952740992311192	389.98815083937768122	799.50339281938249769	889.09505029950446442	1380.31202486380902883	1402.20305732190900017	2242.79115681432858764	3586.16642300918556430	421.68376375449986426	235.35650732564127452
LPAR1	363.24991322547003847	59.53568741420514243	507.97205494806729575	187.59788007638249496	204.80399865925829772	523.87602968160558703	180.99140606003965104	363.46877497603350093	74.47985587616106784	142.65326698540002326
LPAR6	182.91045601865855019	194.34206289391534028	199.56926492918029226	238.22761717768128165	187.95977076476057732	179.86006255294915945	110.04138943881621060	134.41860073815331589	85.54252724638459426	136.86263915193734420
LPCAT1	121.04310465787654039	122.17820550594488793	107.96322423036286864	144.72149677731292172	155.07930040840480501	129.95639817978079122	249.99551980859158107	123.54361361429167232	120.86552808589023300	71.06015041986390202
LPCAT3	166.07177690103071654	162.64198461015146790	204.27115831387862954	219.49056965690988363	236.49933159909423352	120.21157602310823620	108.29029042708860686	166.77752051521085264	157.16093091709987561	227.17577831970081093
LPIN1	166.91447677944108818	230.33492629231625415	172.76074285329761437	182.15112968730014131	369.51792993534019161	171.42951436391723519	113.91104829573603752	166.29989034968369310	167.37879215655544840	247.33329526032650847
LPL	109.48498435095658010	444.88030731344167634	58.09666901035249964	153.99492180800686469	74.73631050870174874	44.69100957199088953	130.16531395694542539	97.83493878678980593	67.90735836495518640	94.75926496664074250
LRCH1	214.01909367854841548	179.46262448186004690	221.42837882297811802	153.51091387574953728	253.68812941276024731	42.45852807897052372	177.03668303825000407	124.71988102127470199	215.58046181187063439	114.20351752017943170
LRCH3	215.65656528265100178	245.30347560875731006	226.49998664918328473	231.56237276476139186	454.60096438669268082	106.39244238914781704	135.74244024183559532	186.81900402382547099	239.09607908533413934	229.30483176878993845
LRIF1	159.01661426206661076	202.84080923583792355	164.49760620298113167	282.70261849195406967	310.46955267242367427	115.66015607342427529	206.82500302803919112	230.66322939965189676	220.82401199434789874	166.94461267227006829
LRIG1	271.22034124620392959	247.04106036826561876	210.81702557743349757	250.62550146488368341	309.01885268482698166	40.08410630264292962	169.40771097736663364	264.87394418723960143	238.78646475771353153	176.20700885977780104
LRIG3	233.53442654286726565	143.32449181477650768	193.95399960619280932	151.51140861601706433	154.50684170845840981	296.73250347648576053	80.85769286743523310	188.69729192095144299	215.61933007087361602	131.51650177723749380
LRP11	201.58412705277225996	143.35090528782708930	160.43810541113583668	173.87089777369996568	156.11316829426860409	223.15902785696317778	201.83283241143053033	170.43362905853342681	228.17277035968496079	141.52316171408631362
LRP12	241.90248673346968644	201.76943692759257942	181.60467452230375329	110.51049460027385862	304.96925417689328697	168.27907184428744358	154.83092787057657347	215.90639436186580724	213.58093343663466612	160.69415318658636238
LRP3	323.88145645101104719	230.84758396761654353	330.26184760444914446	296.72836427971111561	187.40469872043871646	472.51422969881241443	251.05657895140419100	293.06816255276152106	175.73369103855279150	219.42050157546194100
LRP6	181.72187953506903568	155.36416926289479079	167.85962972003125060	195.61622213848866636	304.01080693911364961	174.74286028092285505	111.47455855392303192	157.88467473169831123	148.32277778450526284	115.08195187474106547
LRR1	52.50130117694307330	54.70995227255836113	55.28309585368550216	54.50387902286833963	0.08726468713496285	0.00000000000000000	366.00501964658957377	76.34744755221164780	54.34020578224706099	2.77245282956406047
LRRC10B	26.86185754124845460	163.16345185003268625	32.72777355213707295	86.79498069360919033	43.39916644114084932	0.00000000000000000	55.26239809334419562	46.59372867229964754	393.57971983709126107	20.55493267452612116
LRRC15	1348.66110911402279271	188.28239527520779006	1261.38375824390254820	467.58946931065361241	669.19757754870977351	183.39794432401311042	826.08052401747534077	636.91659021681573449	198.83046108728379409	144.73028291275426227
LRRC17	881.39576392791786930	540.62033876926079756	370.81137111994547695	400.17720148254659307	298.83881614444209163	562.44300453137304885	461.69471416029853117	376.68646423953254043	238.30880256552592300	323.91937984382451532
LRRC42	215.00542889743343267	175.33886937290918695	223.72124183897514627	193.34011146913385915	110.68998765943766216	153.11508474232797994	169.99677324670093981	257.34684566474049916	183.53788816416616214	105.29203567348972115
LRRC47	175.02745881081654034	192.32399928017477464	138.61215172636730131	269.85869886120661931	181.72033086053758666	149.11560839972383974	261.67443266147171244	255.00437662805231298	243.63714228190212907	289.14784975836795411
LRRC8A	440.69107476508241916	455.82348071113602828	461.10906038431420484	469.82728346100230965	821.04660952232472937	295.58826456660227677	337.81426168749783301	338.46001693457890269	596.22689873873991928	563.30182949044399265
LRRCC1	163.01952962421842130	166.23493712830281765	146.57220843337444194	137.76089442467204549	71.65779924939849366	148.94185529580389016	294.52463174390493350	139.90706656817198450	205.53140748992095155	157.80138225706468802
LRRN4CL	280.15985443994986781	50.33172861374178098	178.25043976257813938	112.55612985902270395	288.01244992557371916	1397.11457827882031779	45.14198001276209027	325.58151081044650255	54.25236544026003571	86.22541227069676495
LSAMP	197.37028920168879154	29.36758488488589691	298.61330428377692670	57.42223158144552997	57.57626054592230247	326.65637768225872151	120.91416510390729400	77.87390464896505193	32.41571978699053602	34.30486792107474514
LSP1	1272.85725087619516671	476.99571265987356128	1108.15035427750035524	1130.57307223821703701	830.50319395082249230	2429.39203021277216976	717.80811366188356715	964.48985443164986009	378.95725395204601682	402.10307291895696835
LTA4H	185.45240803124514173	207.72387890133336441	137.13211262271769897	256.13567220343242070	235.82903407676118945	133.55701559272040413	113.69711353363469186	287.49606815225337186	270.68914077858141809	224.40308834840413965
LTBP2	2143.70840165144545608	385.35860833521485347	1902.08440604790939688	874.80198234262377355	1102.90183700928059807	1859.36709071340442279	1155.00679690529887012	1480.35841004400276688	556.16980184872431892	629.50440695103804956
LTBP4	652.15011063779434153	441.28456220584433822	450.48695950242404251	587.37485473788444779	730.52628015818686436	990.95585974805419482	332.28200323173319930	692.15982133977911417	431.99448846051092232	1019.96015886880627477
LURAP1L	196.95255081480075887	502.76662331304055442	171.70325421649329201	367.01861611474282654	161.33919812186653076	47.51508277937338676	155.55133702252649641	162.73731938465769531	429.98142915236718409	502.99535633698138781
LXN	1082.80329279317152213	229.45515798553500986	1721.02309199734895628	581.93296951126058048	368.65133896466687702	1141.12495184752788191	761.56408974525584199	859.64598608241681177	236.78475276337223931	207.59143798045511176
